"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs1154436"	"HDL cholesterol levels"	"rs13147189"	"chr4:100270256"	"C=0.359, T=0.641"	"0.956565131142561"	"0.978041477209715"	"0.683123"	"0.0143403"	"0.01-0.018"	3e-12
"rs1154436"	"Serum 25-Hydroxyvitamin D levels"	"rs1614377"	"chr4:100279332"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.0141241"	"0.0095-0.0187"	2e-09
"rs1154437"	"HDL cholesterol levels"	"rs13147189"	"chr4:100270256"	"C=0.359, T=0.641"	"0.956565131142561"	"0.978041477209715"	"0.683123"	"0.0143403"	"0.01-0.018"	3e-12
"rs1154437"	"Serum 25-Hydroxyvitamin D levels"	"rs1614377"	"chr4:100279332"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.0141241"	"0.0095-0.0187"	2e-09
"rs1154438"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154438"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154438"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1154438"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1154438"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154438"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1154438"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1154438"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1154438"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1154438"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154438"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154438"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154438"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1154438"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1154438"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1154438"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1154438"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1154438"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1154439"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154439"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154439"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1154439"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1154439"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154439"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1154439"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1154439"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1154439"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1154439"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154439"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154439"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154439"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1154439"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1154439"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1154439"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1154439"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1154439"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1154440"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154440"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154440"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1154440"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1154440"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154440"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1154440"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1154440"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1154440"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1154440"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154440"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154440"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154440"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1154440"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1154440"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1154440"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1154440"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1154440"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1154441"	"HDL cholesterol levels"	"rs13147189"	"chr4:100270256"	"C=0.359, T=0.641"	"0.956565131142561"	"0.978041477209715"	"0.683123"	"0.0143403"	"0.01-0.018"	3e-12
"rs1154441"	"Serum 25-Hydroxyvitamin D levels"	"rs1614377"	"chr4:100279332"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.0141241"	"0.0095-0.0187"	2e-09
"rs1229973"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1229973"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1229973"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1229973"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1229973"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1229973"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1229973"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1229973"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1229973"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1229973"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1229973"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1229973"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1229973"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1229973"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1229973"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1229973"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1229973"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1229973"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1583974"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1583974"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1583974"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1583974"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1583974"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1583974"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1583974"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1583974"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1583974"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1583974"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1583974"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1583974"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1583974"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1583974"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1583974"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1583974"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1583974"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1583974"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1693448"	"HDL cholesterol levels"	"rs13147189"	"chr4:100270256"	"C=0.359, T=0.641"	"0.956565131142561"	"0.978041477209715"	"0.683123"	"0.0143403"	"0.01-0.018"	3e-12
"rs1693448"	"Serum 25-Hydroxyvitamin D levels"	"rs1614377"	"chr4:100279332"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.0141241"	"0.0095-0.0187"	2e-09
"rs1154442"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154442"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154442"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1154442"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1154442"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154442"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1154442"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1154442"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1154442"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1154442"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154442"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154442"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154442"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1154442"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1154442"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1154442"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1154442"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1154442"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1154443"	"HDL cholesterol levels"	"rs13147189"	"chr4:100270256"	"C=0.359, T=0.641"	"0.956565131142561"	"0.978041477209715"	"0.683123"	"0.0143403"	"0.01-0.018"	3e-12
"rs1154443"	"Serum 25-Hydroxyvitamin D levels"	"rs1614377"	"chr4:100279332"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.0141241"	"0.0095-0.0187"	2e-09
"rs1154444"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154444"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154444"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs1154444"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs1154444"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154444"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs1154444"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs1154444"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs1154444"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs1154444"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154444"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs1154444"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs1154444"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs1154444"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs1154444"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs1154444"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs1154444"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs1154444"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs139063741"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs139063741"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs139063741"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
"rs139063741"	"Alcohol use disorder"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.596"	"1.0699764"	"1.05-1.09"	1e-14
"rs139063741"	"Alcohol dependence"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs139063741"	"Alcohol use disorder (consumption score)"	"rs1229978"	"chr4:100256199"	"C=0.475, T=0.525"	"1"	"1"	"0.403"	"0.04224"	"0.031-0.053"	1e-14
"rs139063741"	"Alcohol use disorder"	"rs1612735"	"chr4:100258007"	"C=0.475, T=0.525"	"1"	"1"	"0.656"	"8.86"	NA	8e-19
"rs139063741"	"C-reactive protein levels"	"rs1693456"	"chr4:100259351"	"A=0.475, G=0.525"	"1"	"1"	"0.58074"	"0.012824"	"0.0087-0.017"	1e-09
"rs139063741"	"Alcohol consumption in current drinkers"	"rs2298755"	"chr4:100261038"	"C=0.525, G=0.475"	"1"	"1"	"0.41"	"0.019"	"0.013-0.025"	1e-09
"rs139063741"	"Alcohol dependence"	"rs904095"	"chr4:100263383"	"A=0.525, G=0.475"	"1"	"1"	"NR"	NA	NA	2e-06
"rs139063741"	"Alcohol dependence"	"rs1789911"	"chr4:100263778"	"C=0.475, T=0.525"	"1"	"1"	"NR"	NA	NA	5e-06
"rs139063741"	"Alcohol dependence"	"rs1662051"	"chr4:100267239"	"A=0.475, C=0.525"	"1"	"1"	"NR"	NA	NA	2e-06
"rs139063741"	"Alcohol consumption"	"rs35081954"	"chr4:100270818"	"-=0.53, TG=0.47"	"0.979939209726444"	"1"	"0.42"	"0.018"	"0.012-0.024"	2e-09
"rs139063741"	"Alcohol use disorder (consumption score)"	"rs72119590"	"chr4:100270960"	"-=0.47, TCTG=0.53"	"0.979939209726444"	"1"	"0.345"	"9.82"	NA	1e-22
"rs139063741"	"Oral cavity and pharyngeal cancer"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	"1.12"	"1.07-1.17"	3e-07
"rs139063741"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"0.387"	"1.314"	NA	1e-07
"rs139063741"	"Alcohol dependence"	"rs1789924"	"chr4:100274286"	"C=0.525, T=0.475"	"1"	"1"	"NR"	NA	NA	6e-06
"rs139063741"	"Apolipoprotein A1 levels"	"rs1583974"	"chr4:100287812"	"C=0.525, G=0.475"	"1"	"1"	"0.584949"	"0.0183036"	"0.014-0.022"	7e-20
"rs1154445"	"Alcohol consumption (drinks per week)"	"rs1789892"	"chr4:100250658"	"A=0.475, G=0.525"	"1"	"1"	"0.4198"	"0.021832775"	"0.017-0.026"	5e-22
"rs1154445"	"Problematic alcohol use (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.4076"	"0.026113842"	"0.022-0.03"	1e-35
"rs1154445"	"Alcohol consumption (drinks per week) (MTAG)"	"rs1154433"	"chr4:100253708"	"A=0.525, G=0.475"	"1"	"1"	"0.399"	"0.022084095"	"0.019-0.026"	3e-36
